timestamp_utc,timestamp_local,total_load_mw,Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)"
2024-06-02 06:00:00+00:00,2024-06-02 01:00:00,69318.155,843.947,3021.663,2446.313
2024-06-02 07:00:00+00:00,2024-06-02 02:00:00,66844.517,807.943,2960.138,2404.169
2024-06-02 08:00:00+00:00,2024-06-02 03:00:00,65478.542,785.317,2912.198,2356.67
2024-06-02 09:00:00+00:00,2024-06-02 04:00:00,64813.812,777.707,2876.887,2339.956
2024-06-02 10:00:00+00:00,2024-06-02 05:00:00,64659.205,767.781,2915.44,2265.962
2024-06-02 11:00:00+00:00,2024-06-02 06:00:00,65004.409,761.145,2949.067,2253.02
2024-06-02 12:00:00+00:00,2024-06-02 07:00:00,67021.429,761.355,3056.477,2403.821
2024-06-02 13:00:00+00:00,2024-06-02 08:00:00,70188.273,780.504,3177.886,2529.854
2024-06-02 14:00:00+00:00,2024-06-02 09:00:00,73404.232,827.006,3297.051,2616.468
2024-06-02 15:00:00+00:00,2024-06-02 10:00:00,76447.277,858.183,3339.127,2668.775
2024-06-02 16:00:00+00:00,2024-06-02 11:00:00,79503.313,926.015,3400.112,2706.3
2024-06-02 17:00:00+00:00,2024-06-02 12:00:00,82523.183,912.516,3495.127,2739.709
2024-06-02 18:00:00+00:00,2024-06-02 13:00:00,85117.633,957.424,3547.425,2741.287
2024-06-02 19:00:00+00:00,2024-06-02 14:00:00,87837.754,1037.706,3595.179,2826.909
2024-06-02 20:00:00+00:00,2024-06-02 15:00:00,89918.389,1108.502,3670.099,2858.139
2024-06-02 21:00:00+00:00,2024-06-02 16:00:00,92163.614,1246.282,3756.737,2933.329
2024-06-02 22:00:00+00:00,2024-06-02 17:00:00,94415.784,1335.659,3870.794,3009.575
2024-06-02 23:00:00+00:00,2024-06-02 18:00:00,94884.43,1363.685,3888.837,3007.355
2024-06-03 00:00:00+00:00,2024-06-02 19:00:00,94229.086,1339.456,3883.907,2997.025
2024-06-03 01:00:00+00:00,2024-06-02 20:00:00,93758.42,1332.072,3874.634,2977.189
2024-06-03 02:00:00+00:00,2024-06-02 21:00:00,92019.862,1290.25,3846.525,2971.807
2024-06-03 03:00:00+00:00,2024-06-02 22:00:00,87579.049,1189.575,3661.232,2904.611
2024-06-03 04:00:00+00:00,2024-06-02 23:00:00,81861.868,1080.202,3436.892,2678.997
2024-06-03 05:00:00+00:00,2024-06-03 00:00:00,77095.876,996.507,3282.682,2603.694
2024-06-03 06:00:00+00:00,2024-06-03 01:00:00,73724.015,936.38,3174.426,2533.932
2024-06-03 07:00:00+00:00,2024-06-03 02:00:00,71708.325,905.459,3164.88,2427.787
2024-06-03 08:00:00+00:00,2024-06-03 03:00:00,70782.359,888.268,3145.928,2445.851
2024-06-03 09:00:00+00:00,2024-06-03 04:00:00,71496.319,885.519,3120.98,2518.056
2024-06-03 10:00:00+00:00,2024-06-03 05:00:00,74523.398,921.676,3265.923,2641.365
2024-06-03 11:00:00+00:00,2024-06-03 06:00:00,79255.431,984.895,3445.071,2728.577
2024-06-03 12:00:00+00:00,2024-06-03 07:00:00,84689.583,1026.913,3615.916,3002.999
2024-06-03 13:00:00+00:00,2024-06-03 08:00:00,88979.684,1033.157,3805.737,3073.395
2024-06-03 14:00:00+00:00,2024-06-03 09:00:00,92718.611,1026.693,3943.595,3199.239
2024-06-03 15:00:00+00:00,2024-06-03 10:00:00,96592.108,1112.318,4132.728,3299.679
2024-06-03 16:00:00+00:00,2024-06-03 11:00:00,100439.637,1144.978,4338.929,3406.808
2024-06-03 17:00:00+00:00,2024-06-03 12:00:00,104518.079,1189.312,4502.648,3509.31
2024-06-03 18:00:00+00:00,2024-06-03 13:00:00,108998.876,1265.668,4722.687,3631.729
2024-06-03 19:00:00+00:00,2024-06-03 14:00:00,112696.15,1326.534,4820.847,3684.856
2024-06-03 20:00:00+00:00,2024-06-03 15:00:00,115687.282,1472.158,4926.013,3743.056
2024-06-03 21:00:00+00:00,2024-06-03 16:00:00,118650.34,1572.129,4963.333,3762.43
2024-06-03 22:00:00+00:00,2024-06-03 17:00:00,120464.659,1637.746,4991.014,3840.536
2024-06-03 23:00:00+00:00,2024-06-03 18:00:00,119437.188,1624.56,4966.211,3836.066
2024-06-04 00:00:00+00:00,2024-06-03 19:00:00,117173.692,1599.403,4846.317,3807.028
2024-06-04 01:00:00+00:00,2024-06-03 20:00:00,113153.353,1554.651,4695.057,3649.365
2024-06-04 02:00:00+00:00,2024-06-03 21:00:00,109110.361,1415.817,4566.9,3581.465
2024-06-04 03:00:00+00:00,2024-06-03 22:00:00,101401.288,1315.711,4311.508,3349.541
2024-06-04 04:00:00+00:00,2024-06-03 23:00:00,93501.613,1184.328,4002.092,3164.475
2024-06-04 05:00:00+00:00,2024-06-04 00:00:00,86591.105,1076.764,3739.701,2995.516
2024-06-04 06:00:00+00:00,2024-06-04 01:00:00,81695.392,999.731,3530.724,2895.472
2024-06-04 07:00:00+00:00,2024-06-04 02:00:00,78226.698,939.46,3418.871,2766.106
2024-06-04 08:00:00+00:00,2024-06-04 03:00:00,76114.121,906.367,3346.767,2711.061
2024-06-04 09:00:00+00:00,2024-06-04 04:00:00,75993.429,898.913,3342.292,2780.796
2024-06-04 10:00:00+00:00,2024-06-04 05:00:00,78206.845,918.855,3443.227,2839.768
2024-06-04 11:00:00+00:00,2024-06-04 06:00:00,82761.538,962.291,3567.606,2989.697
2024-06-04 12:00:00+00:00,2024-06-04 07:00:00,88765.152,1015.226,3790.605,3034.888
2024-06-04 13:00:00+00:00,2024-06-04 08:00:00,94076.872,1042.419,3984.782,3176.88
2024-06-04 14:00:00+00:00,2024-06-04 09:00:00,99004.948,1046.804,4173.777,3321.505
2024-06-04 15:00:00+00:00,2024-06-04 10:00:00,104684.052,1078.484,4471.806,3520.882
2024-06-04 16:00:00+00:00,2024-06-04 11:00:00,110318.236,1090.438,4776.51,3656.707
2024-06-04 17:00:00+00:00,2024-06-04 12:00:00,115282.071,1145.806,5011.584,3778.113
2024-06-04 18:00:00+00:00,2024-06-04 13:00:00,119817.568,1223.732,5247.032,3942.949
2024-06-04 19:00:00+00:00,2024-06-04 14:00:00,122906.973,1294.494,5348.567,4015.207
2024-06-04 20:00:00+00:00,2024-06-04 15:00:00,125141.373,1378.302,5343.043,4052.426
2024-06-04 21:00:00+00:00,2024-06-04 16:00:00,126722.433,1492.105,5365.931,4062.694
2024-06-04 22:00:00+00:00,2024-06-04 17:00:00,126614.868,1572.933,5318.603,4005.683
2024-06-04 23:00:00+00:00,2024-06-04 18:00:00,124154.732,1576.06,5209.782,3929.567
2024-06-05 00:00:00+00:00,2024-06-04 19:00:00,119884.875,1496.535,5105.307,3820.49
2024-06-05 01:00:00+00:00,2024-06-04 20:00:00,115371.723,1429.096,4903.503,3712.298
2024-06-05 02:00:00+00:00,2024-06-04 21:00:00,111276.103,1355.269,4788.564,3661.551
2024-06-05 03:00:00+00:00,2024-06-04 22:00:00,103778.838,1236.502,4468.141,3475.756
2024-06-05 04:00:00+00:00,2024-06-04 23:00:00,95806.965,1040.257,4114.976,3314.937
2024-06-05 05:00:00+00:00,2024-06-05 00:00:00,89042.634,1002.724,3814.332,3128.705
2024-06-05 06:00:00+00:00,2024-06-05 01:00:00,84099.331,931.24,3625.206,2993.895
2024-06-05 07:00:00+00:00,2024-06-05 02:00:00,80860.682,901.162,3510.623,2897.78
2024-06-05 08:00:00+00:00,2024-06-05 03:00:00,79060.68,879.288,3435.358,2886.639
2024-06-05 09:00:00+00:00,2024-06-05 04:00:00,78939.699,878.387,3447.319,2850.915
2024-06-05 10:00:00+00:00,2024-06-05 05:00:00,81516.012,907.764,3544.531,2927.519
2024-06-05 11:00:00+00:00,2024-06-05 06:00:00,86353.773,954.477,3729.612,3060.443
2024-06-05 12:00:00+00:00,2024-06-05 07:00:00,91630.917,1004.853,3897.734,3220.784
2024-06-05 13:00:00+00:00,2024-06-05 08:00:00,95622.371,1043.666,4028.894,3280.878
2024-06-05 14:00:00+00:00,2024-06-05 09:00:00,98648.373,1100.411,4145.104,3373.657
2024-06-05 15:00:00+00:00,2024-06-05 10:00:00,101997.744,1141.765,4344.416,3513.186
2024-06-05 16:00:00+00:00,2024-06-05 11:00:00,105347.516,1206.746,4554.029,3625.766
2024-06-05 17:00:00+00:00,2024-06-05 12:00:00,109253.257,1231.192,4818.429,3762.695
2024-06-05 18:00:00+00:00,2024-06-05 13:00:00,112644.266,1348.763,4956.031,3657.218
2024-06-05 19:00:00+00:00,2024-06-05 14:00:00,115093.619,1430.951,5043.83,3582.58
2024-06-05 20:00:00+00:00,2024-06-05 15:00:00,116758.376,1458.213,5030.913,3596.936
2024-06-05 21:00:00+00:00,2024-06-05 16:00:00,117338.883,1451.022,5043.292,3607.358
2024-06-05 22:00:00+00:00,2024-06-05 17:00:00,117359.913,1475.639,4973.833,3591.874
2024-06-05 23:00:00+00:00,2024-06-05 18:00:00,115463.112,1485.572,4876.713,3565.393
2024-06-06 00:00:00+00:00,2024-06-05 19:00:00,113166.228,1451.506,4741.947,3582.474
2024-06-06 01:00:00+00:00,2024-06-05 20:00:00,110738.872,1433.005,4641.14,3431.372
2024-06-06 02:00:00+00:00,2024-06-05 21:00:00,107116.434,1363.084,4552.405,3342.318
2024-06-06 03:00:00+00:00,2024-06-05 22:00:00,100938.512,1243.9,4308.364,3166.498
2024-06-06 04:00:00+00:00,2024-06-05 23:00:00,93826.286,1088.999,3995.42,3026.21
2024-06-06 05:00:00+00:00,2024-06-06 00:00:00,88085.562,1053.942,3751.86,2853.587
2024-06-06 06:00:00+00:00,2024-06-06 01:00:00,83967.651,1001.896,3604.181,2777.14
2024-06-06 07:00:00+00:00,2024-06-06 02:00:00,81257.091,970.331,3548.831,2671.827
2024-06-06 08:00:00+00:00,2024-06-06 03:00:00,79556.711,954.291,3509.174,2652.045
2024-06-06 09:00:00+00:00,2024-06-06 04:00:00,79619.92,961.513,3483.16,2707.272
2024-06-06 10:00:00+00:00,2024-06-06 05:00:00,82055.967,1001.676,3577.343,2818.631
2024-06-06 11:00:00+00:00,2024-06-06 06:00:00,86593.36,1073.293,3762.236,3013.997
2024-06-06 12:00:00+00:00,2024-06-06 07:00:00,92187.842,1103.889,3919.894,3193.077
2024-06-06 13:00:00+00:00,2024-06-06 08:00:00,96651.873,1127.975,4078.221,3253.22
2024-06-06 14:00:00+00:00,2024-06-06 09:00:00,100537.025,1187.592,4249.446,3347.186
2024-06-06 15:00:00+00:00,2024-06-06 10:00:00,104195.45,1255.358,4409.539,3423.359
2024-06-06 16:00:00+00:00,2024-06-06 11:00:00,107871.634,1366.169,4643.065,3503.039
2024-06-06 17:00:00+00:00,2024-06-06 12:00:00,110937.826,1406.501,4792.348,3527.785
2024-06-06 18:00:00+00:00,2024-06-06 13:00:00,113725.349,1475.953,4913.336,3622.522
2024-06-06 19:00:00+00:00,2024-06-06 14:00:00,116010.491,1556.571,4943.865,3689.954
2024-06-06 20:00:00+00:00,2024-06-06 15:00:00,117401.771,1609.259,4979.621,3636.879
2024-06-06 21:00:00+00:00,2024-06-06 16:00:00,118639.483,1665.801,5020.798,3576.176
2024-06-06 22:00:00+00:00,2024-06-06 17:00:00,119073.61,1732.023,5077.396,3559.913
2024-06-06 23:00:00+00:00,2024-06-06 18:00:00,118135.064,1760.963,5075.909,3492.931
2024-06-07 00:00:00+00:00,2024-06-06 19:00:00,115379.152,1730.072,4978.913,3456.115
2024-06-07 01:00:00+00:00,2024-06-06 20:00:00,110969.987,1674.363,4797.212,3285.562
2024-06-07 02:00:00+00:00,2024-06-06 21:00:00,106876.113,1603.146,4647.889,3264.52
2024-06-07 03:00:00+00:00,2024-06-06 22:00:00,99985.477,1457.108,4345.303,3119.601
2024-06-07 04:00:00+00:00,2024-06-06 23:00:00,92279.919,1318.84,4014.471,2860.605
2024-06-07 05:00:00+00:00,2024-06-07 00:00:00,85473.571,1175.591,3746.746,2722.942
2024-06-07 06:00:00+00:00,2024-06-07 01:00:00,80611.125,1101.962,3563.412,2658.204
2024-06-07 07:00:00+00:00,2024-06-07 02:00:00,77472.32,1041.882,3451.05,2629.22
2024-06-07 08:00:00+00:00,2024-06-07 03:00:00,75457.289,997.316,3383.786,2628.196
2024-06-07 09:00:00+00:00,2024-06-07 04:00:00,74957.872,967.514,3374.851,2590.967
2024-06-07 10:00:00+00:00,2024-06-07 05:00:00,76825.648,969.595,3452.434,2728.922
2024-06-07 11:00:00+00:00,2024-06-07 06:00:00,80734.4,1025.343,3572.617,2829.944
2024-06-07 12:00:00+00:00,2024-06-07 07:00:00,85840.526,1079.544,3768.914,2885.202
2024-06-07 13:00:00+00:00,2024-06-07 08:00:00,90222.431,1110.639,3963.337,2962.815
2024-06-07 14:00:00+00:00,2024-06-07 09:00:00,94140.75,1132.79,4147.614,3037.277
2024-06-07 15:00:00+00:00,2024-06-07 10:00:00,97490.462,1194.128,4338.054,3156.313
2024-06-07 16:00:00+00:00,2024-06-07 11:00:00,100361.955,1253.219,4436.064,3246.725
2024-06-07 17:00:00+00:00,2024-06-07 12:00:00,102735.887,1326.681,4563.852,3224.812
2024-06-07 18:00:00+00:00,2024-06-07 13:00:00,104509.128,1379.249,4687.758,3250.461
2024-06-07 19:00:00+00:00,2024-06-07 14:00:00,106390.401,1431.083,4786.223,3240.25
2024-06-07 20:00:00+00:00,2024-06-07 15:00:00,107715.356,1518.139,4815.095,3292.312
2024-06-07 21:00:00+00:00,2024-06-07 16:00:00,109188.316,1624.898,4871.108,3300.103
2024-06-07 22:00:00+00:00,2024-06-07 17:00:00,109524.62,1683.784,4868.307,3316.444
2024-06-07 23:00:00+00:00,2024-06-07 18:00:00,107427.475,1700.647,4761.166,3342.957
2024-06-08 00:00:00+00:00,2024-06-07 19:00:00,103246.806,1615.993,4620.35,3240.491
2024-06-08 01:00:00+00:00,2024-06-07 20:00:00,98836.98,1536.047,4373.744,3143.916
2024-06-08 02:00:00+00:00,2024-06-07 21:00:00,95432.628,1459.682,4251.247,3029.598
2024-06-08 03:00:00+00:00,2024-06-07 22:00:00,89886.667,1344.068,3988.5,2909.293
2024-06-08 04:00:00+00:00,2024-06-07 23:00:00,83532.71,1162.499,3670.544,2708.184
2024-06-08 05:00:00+00:00,2024-06-08 00:00:00,77508.338,1083.478,3394.152,2546.028
2024-06-08 06:00:00+00:00,2024-06-08 01:00:00,73114.392,988.705,3205.943,2497.98
2024-06-08 07:00:00+00:00,2024-06-08 02:00:00,70231.654,922.298,3094.639,2435.777
2024-06-08 08:00:00+00:00,2024-06-08 03:00:00,68466.446,877.831,3038.524,2395.112
2024-06-08 09:00:00+00:00,2024-06-08 04:00:00,67715.929,853.18,3026.628,2342.607
2024-06-08 10:00:00+00:00,2024-06-08 05:00:00,67460.961,841.125,3047.216,2289.385
2024-06-08 11:00:00+00:00,2024-06-08 06:00:00,68370.033,850.135,3075.014,2334.939
2024-06-08 12:00:00+00:00,2024-06-08 07:00:00,71126.584,883.036,3173.379,2411.376
2024-06-08 13:00:00+00:00,2024-06-08 08:00:00,74966.728,908.383,3345.374,2507.004
2024-06-08 14:00:00+00:00,2024-06-08 09:00:00,78584.464,917.555,3486.229,2661.492
2024-06-08 15:00:00+00:00,2024-06-08 10:00:00,81510.257,916.289,3628.942,2740.607
2024-06-08 16:00:00+00:00,2024-06-08 11:00:00,84166.819,934.022,3785.121,2771.55
2024-06-08 17:00:00+00:00,2024-06-08 12:00:00,86614.552,970.012,3938.465,2803.192
2024-06-08 18:00:00+00:00,2024-06-08 13:00:00,89065.444,1032.648,4103.537,2880.263
2024-06-08 19:00:00+00:00,2024-06-08 14:00:00,91605.122,1130.36,4264.035,2872.793
2024-06-08 20:00:00+00:00,2024-06-08 15:00:00,94295.132,1247.116,4421.304,2920.011
2024-06-08 21:00:00+00:00,2024-06-08 16:00:00,97244.991,1394.4,4540.331,2978.181
2024-06-08 22:00:00+00:00,2024-06-08 17:00:00,98857.275,1519.176,4574.378,3047.607
2024-06-08 23:00:00+00:00,2024-06-08 18:00:00,98801.204,1574.909,4542.317,3058.894
2024-06-09 00:00:00+00:00,2024-06-08 19:00:00,96764.479,1538.699,4406.215,2951.606
2024-06-09 01:00:00+00:00,2024-06-08 20:00:00,93604.203,1432.275,4239.851,2954.909
2024-06-09 02:00:00+00:00,2024-06-08 21:00:00,91271.97,1357.687,4156.973,2923.649
2024-06-09 03:00:00+00:00,2024-06-08 22:00:00,86898.904,1250.461,3928.883,2784.918
2024-06-09 04:00:00+00:00,2024-06-08 23:00:00,81557.047,1118.61,3672.277,2664.868
2024-06-09 05:00:00+00:00,2024-06-09 00:00:00,76385.904,1016.357,3430.532,2525.821
2024-06-09 06:00:00+00:00,2024-06-09 01:00:00,72542.528,944.16,3257.556,2483.317
2024-06-09 07:00:00+00:00,2024-06-09 02:00:00,69951.85,896.667,3142.757,2353.581
2024-06-09 08:00:00+00:00,2024-06-09 03:00:00,68235.104,873.398,3091.359,2246.837
2024-06-09 09:00:00+00:00,2024-06-09 04:00:00,67527.558,871.096,3059.689,2309.817
2024-06-09 10:00:00+00:00,2024-06-09 05:00:00,67511.39,876.517,3076.085,2282.985
2024-06-09 11:00:00+00:00,2024-06-09 06:00:00,67724.547,879.896,3069.385,2314.582
2024-06-09 12:00:00+00:00,2024-06-09 07:00:00,69947.345,891.202,3186.794,2339.893
2024-06-09 13:00:00+00:00,2024-06-09 08:00:00,73833.721,949.419,3337.786,2429.185
2024-06-09 14:00:00+00:00,2024-06-09 09:00:00,78110.118,1064.793,3533.049,2520.924
2024-06-09 15:00:00+00:00,2024-06-09 10:00:00,81396.881,1139.964,3678.401,2564.563
2024-06-09 16:00:00+00:00,2024-06-09 11:00:00,84243.582,1085.612,3787.37,2600.075
2024-06-09 17:00:00+00:00,2024-06-09 12:00:00,86797.173,1050.068,3986.377,2702.052
2024-06-09 18:00:00+00:00,2024-06-09 13:00:00,89013.928,1119.167,4173.777,2777.448
2024-06-09 19:00:00+00:00,2024-06-09 14:00:00,91214.186,1186.099,4299.516,2848.417
2024-06-09 20:00:00+00:00,2024-06-09 15:00:00,93582.79,1278.972,4392.843,2868.01
2024-06-09 21:00:00+00:00,2024-06-09 16:00:00,96026.148,1348.212,4490.033,2974.512
2024-06-09 22:00:00+00:00,2024-06-09 17:00:00,98565.616,1446.526,4567.603,3096.002
2024-06-09 23:00:00+00:00,2024-06-09 18:00:00,99030.707,1496.473,4504.603,3090.42
2024-06-10 00:00:00+00:00,2024-06-09 19:00:00,97190.837,1458.089,4360.429,3032.583
2024-06-10 01:00:00+00:00,2024-06-09 20:00:00,94030.763,1361.154,4195.071,2967.032
2024-06-10 02:00:00+00:00,2024-06-09 21:00:00,91355.166,1294.572,4080.799,2848.485
2024-06-10 03:00:00+00:00,2024-06-09 22:00:00,86204.711,1148.44,3835.536,2756.503
2024-06-10 04:00:00+00:00,2024-06-09 23:00:00,79928.16,1042.748,3580.93,2624.612
2024-06-10 05:00:00+00:00,2024-06-10 00:00:00,74847.506,942.384,3390.888,2531.959
2024-06-10 06:00:00+00:00,2024-06-10 01:00:00,71175.138,877.269,3240.616,2475.562
2024-06-10 07:00:00+00:00,2024-06-10 02:00:00,69124.488,844.407,3184.511,2395.874
2024-06-10 08:00:00+00:00,2024-06-10 03:00:00,67948.804,820.559,3121.699,2411.105
2024-06-10 09:00:00+00:00,2024-06-10 04:00:00,68256.702,819.48,3110.389,2436.687
2024-06-10 10:00:00+00:00,2024-06-10 05:00:00,70730.268,843.208,3219.18,2630.742
2024-06-10 11:00:00+00:00,2024-06-10 06:00:00,74892.774,897.254,3368.879,2715.854
2024-06-10 12:00:00+00:00,2024-06-10 07:00:00,79767.535,933.805,3555.188,2869.134
2024-06-10 13:00:00+00:00,2024-06-10 08:00:00,83101.55,931.848,3716.025,2943.69
2024-06-10 14:00:00+00:00,2024-06-10 09:00:00,85551.057,904.296,3822.66,3042.596
2024-06-10 15:00:00+00:00,2024-06-10 10:00:00,87905.738,898.569,3973.392,3060.044
2024-06-10 16:00:00+00:00,2024-06-10 11:00:00,89894.792,955.244,4146.751,3082.622
2024-06-10 17:00:00+00:00,2024-06-10 12:00:00,91788.81,991.805,4305.669,3123.713
2024-06-10 18:00:00+00:00,2024-06-10 13:00:00,93756.403,1045.372,4428.527,3150.367
2024-06-10 19:00:00+00:00,2024-06-10 14:00:00,95121.975,1097.615,4458.193,3097.464
2024-06-10 20:00:00+00:00,2024-06-10 15:00:00,95555.797,1168.528,4438.643,3067.44
2024-06-10 21:00:00+00:00,2024-06-10 16:00:00,96445.154,1270.114,4434.63,3046.414
2024-06-10 22:00:00+00:00,2024-06-10 17:00:00,97324.95,1378.693,4457.376,3059.109
2024-06-10 23:00:00+00:00,2024-06-10 18:00:00,96982.241,1449.997,4449.183,3085.177
2024-06-11 00:00:00+00:00,2024-06-10 19:00:00,95266.882,1429.306,4354.027,3098.006
2024-06-11 01:00:00+00:00,2024-06-10 20:00:00,93294.677,1353.632,4248.195,3069.565
2024-06-11 02:00:00+00:00,2024-06-10 21:00:00,91112.116,1280.344,4173.065,3015.541
2024-06-11 03:00:00+00:00,2024-06-10 22:00:00,85648.176,1158.154,3923.917,2871.399
2024-06-11 04:00:00+00:00,2024-06-10 23:00:00,79742.621,1040.246,3651.65,2766.17
2024-06-11 05:00:00+00:00,2024-06-11 00:00:00,74865.212,936.004,3383.394,2649.403
2024-06-11 06:00:00+00:00,2024-06-11 01:00:00,71459.153,887.719,3234.459,2574.995
2024-06-11 07:00:00+00:00,2024-06-11 02:00:00,69352.199,848.442,3125.861,2469.904
2024-06-11 08:00:00+00:00,2024-06-11 03:00:00,68403.167,832.162,3106.442,2479.861
2024-06-11 09:00:00+00:00,2024-06-11 04:00:00,68697.333,834.339,3151.601,2431.285
2024-06-11 10:00:00+00:00,2024-06-11 05:00:00,71277.698,859.946,3288.586,2574.064
2024-06-11 11:00:00+00:00,2024-06-11 06:00:00,75320.254,899.304,3430.618,2785.213
2024-06-11 12:00:00+00:00,2024-06-11 07:00:00,79449.506,934.23,3632.328,2924.065
2024-06-11 13:00:00+00:00,2024-06-11 08:00:00,82096.066,935.299,3765.801,2916.263
2024-06-11 14:00:00+00:00,2024-06-11 09:00:00,84053.729,939.418,3824.854,2953.463
2024-06-11 15:00:00+00:00,2024-06-11 10:00:00,85935.724,931.502,3928.739,3051.177
2024-06-11 16:00:00+00:00,2024-06-11 11:00:00,87562.158,942.208,3990.891,3036.575
2024-06-11 17:00:00+00:00,2024-06-11 12:00:00,89461.537,919.689,4077.786,3025.54
2024-06-11 18:00:00+00:00,2024-06-11 13:00:00,91782.179,1007.359,4186.266,3118.951
2024-06-11 19:00:00+00:00,2024-06-11 14:00:00,93318.572,1110.448,4289.042,3070.932
2024-06-11 20:00:00+00:00,2024-06-11 15:00:00,94926.036,1182.085,4382.97,3177.859
2024-06-11 21:00:00+00:00,2024-06-11 16:00:00,96617.433,1201.171,4529.126,3234.942
2024-06-11 22:00:00+00:00,2024-06-11 17:00:00,97741.622,1203.806,4590.455,3202.334
2024-06-11 23:00:00+00:00,2024-06-11 18:00:00,97446.652,1200.275,4592.226,3286.146
2024-06-12 00:00:00+00:00,2024-06-11 19:00:00,96052.665,1196.589,4495.618,3291.137
2024-06-12 01:00:00+00:00,2024-06-11 20:00:00,93836.782,1195.84,4311.469,3279.662
2024-06-12 02:00:00+00:00,2024-06-11 21:00:00,91934.297,1167.736,4214.274,3188.642
2024-06-12 03:00:00+00:00,2024-06-11 22:00:00,86613.54,1081.364,3954.664,3011.086
2024-06-12 04:00:00+00:00,2024-06-11 23:00:00,80423.72,973.813,3661.606,2867.321
2024-06-12 05:00:00+00:00,2024-06-12 00:00:00,75479.685,896.088,3418.042,2734.805
2024-06-12 06:00:00+00:00,2024-06-12 01:00:00,72009.283,845.762,3266.657,2701.874
2024-06-12 07:00:00+00:00,2024-06-12 02:00:00,69686.166,818.691,3188.791,2643.571
2024-06-12 08:00:00+00:00,2024-06-12 03:00:00,68489.22,802.8,3139.191,2606.704
2024-06-12 09:00:00+00:00,2024-06-12 04:00:00,68984.543,805.488,3154.236,2652.592
2024-06-12 10:00:00+00:00,2024-06-12 05:00:00,71435.986,837.746,3271.862,2797.602
2024-06-12 11:00:00+00:00,2024-06-12 06:00:00,75503.609,875.076,3408.557,2883.339
2024-06-12 12:00:00+00:00,2024-06-12 07:00:00,80169.392,904.321,3599.072,3014.671
2024-06-12 13:00:00+00:00,2024-06-12 08:00:00,83462.981,895.92,3725.479,2977.283
2024-06-12 14:00:00+00:00,2024-06-12 09:00:00,86528.452,912.879,3826.789,3204.408
2024-06-12 15:00:00+00:00,2024-06-12 10:00:00,89813.003,912.017,3967.173,3266.747
2024-06-12 16:00:00+00:00,2024-06-12 11:00:00,92995.221,911.382,4132.328,3373.056
2024-06-12 17:00:00+00:00,2024-06-12 12:00:00,96369.406,993.206,4307.416,3518.898
2024-06-12 18:00:00+00:00,2024-06-12 13:00:00,100044.678,1007.873,4547.552,3569.377
2024-06-12 19:00:00+00:00,2024-06-12 14:00:00,103709.286,1141.988,4756.889,3684.342
2024-06-12 20:00:00+00:00,2024-06-12 15:00:00,107128.071,1173.48,4854.112,3714.43
2024-06-12 21:00:00+00:00,2024-06-12 16:00:00,110655.483,1333.488,4980.222,3805.715
2024-06-12 22:00:00+00:00,2024-06-12 17:00:00,113311.896,1426.693,5055.766,3839.12
2024-06-12 23:00:00+00:00,2024-06-12 18:00:00,113370.515,1450.933,5053.738,3847.64
2024-06-13 00:00:00+00:00,2024-06-12 19:00:00,111392.679,1437.283,4932.386,3840.098
2024-06-13 01:00:00+00:00,2024-06-12 20:00:00,107333.877,1371.774,4712.651,3745.881
2024-06-13 02:00:00+00:00,2024-06-12 21:00:00,103828.665,1308.197,4585.283,3640.231
2024-06-13 03:00:00+00:00,2024-06-12 22:00:00,97133.233,1160.323,4277.026,3479.449
2024-06-13 04:00:00+00:00,2024-06-12 23:00:00,89525.565,977.251,3945.025,3252.608
2024-06-13 05:00:00+00:00,2024-06-13 00:00:00,83151.435,964.668,3674.577,3087.099
2024-06-13 06:00:00+00:00,2024-06-13 01:00:00,78714.275,905.656,3479.607,2985.356
2024-06-13 07:00:00+00:00,2024-06-13 02:00:00,75786.051,867.529,3375.576,2861.161
2024-06-13 08:00:00+00:00,2024-06-13 03:00:00,73936.13,843.385,3330.459,2790.803
2024-06-13 09:00:00+00:00,2024-06-13 04:00:00,73974.007,841.446,3340.234,2741.471
2024-06-13 10:00:00+00:00,2024-06-13 05:00:00,75957.783,862.246,3408.631,2788.774
2024-06-13 11:00:00+00:00,2024-06-13 06:00:00,79902.527,916.409,3521.484,2880.22
2024-06-13 12:00:00+00:00,2024-06-13 07:00:00,85527.402,970.516,3731.009,3021.52
2024-06-13 13:00:00+00:00,2024-06-13 08:00:00,90125.217,993.949,3894.694,3098.482
2024-06-13 14:00:00+00:00,2024-06-13 09:00:00,94518.911,1018.311,4047.953,3243.296
2024-06-13 15:00:00+00:00,2024-06-13 10:00:00,100111.362,1062.186,4252.681,3399.962
2024-06-13 16:00:00+00:00,2024-06-13 11:00:00,106177.361,1163.8,4528.479,3539.117
2024-06-13 17:00:00+00:00,2024-06-13 12:00:00,111748.744,1200.571,4784.588,3717.501
2024-06-13 18:00:00+00:00,2024-06-13 13:00:00,116984.378,1272.852,5005.779,3820.312
2024-06-13 19:00:00+00:00,2024-06-13 14:00:00,121555.037,1360.491,5242.577,3864.855
2024-06-13 20:00:00+00:00,2024-06-13 15:00:00,124983.407,1465.262,5365.217,3895.881
2024-06-13 21:00:00+00:00,2024-06-13 16:00:00,127864.3,1576.04,5450.413,3903.407
